handle_id,barcode,article_name,brand,general_tags,category,component_tags,images,product_url
benares-striped-longline-set,25927082,BENARES STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Metallic Stripes, Relaxed Fit, Dolman Sleeves, Comfort",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Rust, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_c6e3635b-8d67-4f21-bcca-1abccbddd66a.jpg?v=1764658088,https://shop.broadwaylive.in/products/benares-striped-longline-set
benares-striped-longline-set,26156458,BENARES STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Metallic Stripes, Relaxed Fit, Dolman Sleeves, Comfort",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Rust, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_850e2786-bbd6-4995-95c4-76b376595ec9.jpg?v=1764658088,https://shop.broadwaylive.in/products/benares-striped-longline-set
printed-pant,26288554,PRINTED PANT,Dash and Dot,"Printed, Floral, Relaxed Fit, Heritage, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_da6c02d9-7d24-4ca5-a4ec-8dc52fcd354a.jpg?v=1764582086,https://shop.broadwaylive.in/products/printed-pant
crushed-gota-weave-bolero,26319530,CRUSHED GOTA WEAVE BOLERO,Dash and Dot,"Bolero, Jacket, Cropped, Textured, Formal",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Gold, Pattern: Striped, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_8fc5526e-65ea-40dc-a541-d99b22d707ce.jpg?v=1764654891,https://shop.broadwaylive.in/products/crushed-gota-weave-bolero
printed-pant,26321322,PRINTED PANT,Dash and Dot,"Printed, Floral, Relaxed Fit, Heritage, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_a7694723-9354-4c04-adce-e5eab0f21732.jpg?v=1764582086,https://shop.broadwaylive.in/products/printed-pant
crushed-gota-weave-bolero,26352298,CRUSHED GOTA WEAVE BOLERO,Dash and Dot,"Bolero, Jacket, Cropped, Textured, Formal",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Gold, Pattern: Striped, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_fcb2db85-adb2-4047-bea7-98a438686c14.jpg?v=1764654891,https://shop.broadwaylive.in/products/crushed-gota-weave-bolero
printed-pant,26354090,PRINTED PANT,Dash and Dot,"Printed, Floral, Relaxed Fit, Heritage, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3C.jpg?v=1764582086,https://shop.broadwaylive.in/products/printed-pant
crushed-gota-weave-bolero,26385066,CRUSHED GOTA WEAVE BOLERO,Dash and Dot,"Bolero, Jacket, Cropped, Textured, Formal",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Gold, Pattern: Striped, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_5ca1a379-bc87-4abc-bb9d-843729678816.jpg?v=1764654891,https://shop.broadwaylive.in/products/crushed-gota-weave-bolero
benares-striped-longline-set,26385834,BENARES STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Metallic Stripes, Relaxed Fit, Dolman Sleeves, Comfort",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Rust, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_49b1192b-023d-48f8-9456-603ca1ca1ddd.jpg?v=1764658088,https://shop.broadwaylive.in/products/benares-striped-longline-set
printed-pant,26386858,PRINTED PANT,Dash and Dot,"Printed, Floral, Relaxed Fit, Heritage, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_a7a12935-df47-4141-8735-3c70828550b8.jpg?v=1764582086,https://shop.broadwaylive.in/products/printed-pant
crushed-gota-weave-bolero,26417834,CRUSHED GOTA WEAVE BOLERO,Dash and Dot,"Bolero, Jacket, Cropped, Textured, Formal",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Gold, Pattern: Striped, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_d2548cb5-801e-4ef0-a7f6-22c36c5ea4bb.jpg?v=1764654891,https://shop.broadwaylive.in/products/crushed-gota-weave-bolero
crushed-gota-weave-bolero,26450602,CRUSHED GOTA WEAVE BOLERO,Dash and Dot,"Bolero, Jacket, Cropped, Textured, Formal",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Gold, Pattern: Striped, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_9f884590-002e-4c23-9db9-bce989c9edba.jpg?v=1764654891,https://shop.broadwaylive.in/products/crushed-gota-weave-bolero
crushed-gota-weave-bolero,26483370,CRUSHED GOTA WEAVE BOLERO,Dash and Dot,"Bolero, Jacket, Cropped, Textured, Formal",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Gold, Pattern: Striped, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_33cf672a-2ef3-4bdf-be89-f020f9eaaeea.jpg?v=1764654891,https://shop.broadwaylive.in/products/crushed-gota-weave-bolero
halo-extensions-light-brown-classic-hair-extensions-nish-hair-1,26572322,HALO EXTENSIONS â€“ Balayage Ombreâ€“ CLASSIC HAIR EXTENSIONS,Nish Hair,"Hair Extensions, Balayage, Ombre, Human Hair, Volume",Beauty & Personal Care,"Sub Category: Styling Products, Color: Balayage Ombre, Material: Human Hair, Features: Heat Resistant, Application: Halo Band",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_0585.webp?v=1763717358,https://shop.broadwaylive.in/products/halo-extensions-light-brown-classic-hair-extensions-nish-hair-1
halo-extensions-light-brown-classic-hair-extensions-nish-hair-1,26605090,HALO EXTENSIONS â€“ Balayage Ombreâ€“ CLASSIC HAIR EXTENSIONS,Nish Hair,"Hair Extensions, Balayage, Ombre, Human Hair, Volume",Beauty & Personal Care,"Sub Category: Styling Products, Color: Balayage Ombre, Material: Human Hair, Features: Heat Resistant, Application: Halo Band",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/photo-output-13_1.webp?v=1763717358,https://shop.broadwaylive.in/products/halo-extensions-light-brown-classic-hair-extensions-nish-hair-1
benares-striped-longline-set,26615210,BENARES STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Metallic Stripes, Relaxed Fit, Dolman Sleeves, Comfort",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Rust, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_691359ea-390f-4e06-9961-4fafb8dabe52.jpg?v=1764658088,https://shop.broadwaylive.in/products/benares-striped-longline-set
benares-striped-longline-set,26844586,BENARES STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Metallic Stripes, Relaxed Fit, Dolman Sleeves, Comfort",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Rust, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_9a323603-4869-4b76-a717-4a3309589c87.jpg?v=1764658088,https://shop.broadwaylive.in/products/benares-striped-longline-set
benares-striped-longline-set,27073962,BENARES STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Metallic Stripes, Relaxed Fit, Dolman Sleeves, Comfort",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Rust, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_c8ed81a5-f943-4c9d-a7d3-ccd1bae6a19c.jpg?v=1764658088,https://shop.broadwaylive.in/products/benares-striped-longline-set
benares-striped-longline-set,27303338,BENARES STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Metallic Stripes, Relaxed Fit, Dolman Sleeves, Comfort",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Rust, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_614a1686-6aab-4edd-a2a5-7bb30248697c.jpg?v=1764658088,https://shop.broadwaylive.in/products/benares-striped-longline-set
floral-print-flared-pant,27697578,FLORAL PRINT FLARED PANT,Dash and Dot,"Floral, Flared, High-Waist, Wide-Leg, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_89dd5e38-2b72-46dd-abe5-84919ed0601d.jpg?v=1764652609,https://shop.broadwaylive.in/products/floral-print-flared-pant
floral-print-flared-pant,27730346,FLORAL PRINT FLARED PANT,Dash and Dot,"Floral, Flared, High-Waist, Wide-Leg, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_29c57b88-26d7-45c0-9f2d-3d55f9bab155.jpg?v=1764652609,https://shop.broadwaylive.in/products/floral-print-flared-pant
floral-print-flared-pant,27763114,FLORAL PRINT FLARED PANT,Dash and Dot,"Floral, Flared, High-Waist, Wide-Leg, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_521ebc47-3c65-425a-b585-6f10ce4f3d63.jpg?v=1764652609,https://shop.broadwaylive.in/products/floral-print-flared-pant
floral-print-flared-pant,27795882,FLORAL PRINT FLARED PANT,Dash and Dot,"Floral, Flared, High-Waist, Wide-Leg, Casual",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_2f1d9075-eadb-4afd-8191-779c01a15180.jpg?v=1764652609,https://shop.broadwaylive.in/products/floral-print-flared-pant
metallic-stripe-embroidered-top,28023466,METALLIC STRIPE EMBROIDERED TOP,Dash and Dot,"Embroidered, Metallic, Relaxed Fit, Elbow-Length Sleeves, Boxy Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Neutrals, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_aed32b95-f25c-4b50-9939-6555117effb3.jpg?v=1764585832,https://shop.broadwaylive.in/products/metallic-stripe-embroidered-top
metallic-stripe-embroidered-top,28056234,METALLIC STRIPE EMBROIDERED TOP,Dash and Dot,"Embroidered, Metallic, Relaxed Fit, Elbow-Length Sleeves, Boxy Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Neutrals, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_746ecd72-5676-4500-a59b-bc0ff7107a81.jpg?v=1764585832,https://shop.broadwaylive.in/products/metallic-stripe-embroidered-top
metallic-stripe-embroidered-top,28089002,METALLIC STRIPE EMBROIDERED TOP,Dash and Dot,"Embroidered, Metallic, Relaxed Fit, Elbow-Length Sleeves, Boxy Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Neutrals, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_aa74f45a-addf-4f13-91a5-2026e005d7e7.jpg?v=1764585832,https://shop.broadwaylive.in/products/metallic-stripe-embroidered-top
metallic-stripe-embroidered-top,28121770,METALLIC STRIPE EMBROIDERED TOP,Dash and Dot,"Embroidered, Metallic, Relaxed Fit, Elbow-Length Sleeves, Boxy Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Neutrals, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_d06a513b-dea2-4ec0-9824-17c73b66bede.jpg?v=1764585832,https://shop.broadwaylive.in/products/metallic-stripe-embroidered-top
metallic-stripe-embroidered-top,28154538,METALLIC STRIPE EMBROIDERED TOP,Dash and Dot,"Embroidered, Metallic, Relaxed Fit, Elbow-Length Sleeves, Boxy Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Neutrals, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_13928274-307c-4047-baf7-248f979a51b3.jpg?v=1764585832,https://shop.broadwaylive.in/products/metallic-stripe-embroidered-top
metallic-stripe-embroidered-top,28187306,METALLIC STRIPE EMBROIDERED TOP,Dash and Dot,"Embroidered, Metallic, Relaxed Fit, Elbow-Length Sleeves, Boxy Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Neutrals, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_937d0048-c930-4241-a136-dd06191b375d.jpg?v=1764585832,https://shop.broadwaylive.in/products/metallic-stripe-embroidered-top
metallic-stripe-embroidered-top,28220074,METALLIC STRIPE EMBROIDERED TOP,Dash and Dot,"Embroidered, Metallic, Relaxed Fit, Elbow-Length Sleeves, Boxy Fit",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Neutrals, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_40ba007b-59ef-4e29-a7f4-41c837fa17c0.jpg?v=1764585832,https://shop.broadwaylive.in/products/metallic-stripe-embroidered-top
mughal-print-3-piece-set,29351850,MUGHAL PRINT 3 PIECE SET,Dash and Dot,"Mughal Print, Floral, Longline Jacket, Relaxed Fit, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_5_439cf765-78a8-4060-9acb-adc36f67f607.jpg?v=1764584446,https://shop.broadwaylive.in/products/mughal-print-3-piece-set
mughal-print-3-piece-set,29581226,MUGHAL PRINT 3 PIECE SET,Dash and Dot,"Mughal Print, Floral, Longline Jacket, Relaxed Fit, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_8_9dd451a7-3e14-4a23-8d3d-76757328dfd2.jpg?v=1764584446,https://shop.broadwaylive.in/products/mughal-print-3-piece-set
mughal-print-3-piece-set,29810602,MUGHAL PRINT 3 PIECE SET,Dash and Dot,"Mughal Print, Floral, Longline Jacket, Relaxed Fit, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_2_68001ac1-3c1d-4ff8-abf0-095926d40550.jpg?v=1764584447,https://shop.broadwaylive.in/products/mughal-print-3-piece-set
mughal-print-3-piece-set,30039978,MUGHAL PRINT 3 PIECE SET,Dash and Dot,"Mughal Print, Floral, Longline Jacket, Relaxed Fit, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_4_a68d8a7f-1594-481b-ba54-b77590493e81.jpg?v=1764584447,https://shop.broadwaylive.in/products/mughal-print-3-piece-set
benares-tissue-pant-set,3022250,BENARES TISSUE PANT SET,Dash and Dot,"Pant Set, Iridescent, Wide-leg, Cropped Sleeves, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Structured, Color: Beige, Pattern: Solid, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_77e04765-a745-4e33-959e-a8234b91846c.jpg?v=1764576298,https://shop.broadwaylive.in/products/benares-tissue-pant-set
mughal-print-3-piece-set,30269354,MUGHAL PRINT 3 PIECE SET,Dash and Dot,"Mughal Print, Floral, Longline Jacket, Relaxed Fit, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_1_eab372bc-4853-4a37-a377-5aad27f1d740.jpg?v=1764584447,https://shop.broadwaylive.in/products/mughal-print-3-piece-set
mughal-print-3-piece-set,30498730,MUGHAL PRINT 3 PIECE SET,Dash and Dot,"Mughal Print, Floral, Longline Jacket, Relaxed Fit, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_9_3_e1253463-fbeb-4570-94df-bd478ff97d41.jpg?v=1764584447,https://shop.broadwaylive.in/products/mughal-print-3-piece-set
benares-tissue-striped-shirt_carmine,30677674,BENARES TISSUE STRIPED SHIRT_Carmine,Dash and Dot,"Shirt, Striped, Relaxed Fit, Carmine, Metallic",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Red, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_49ab48f1-419f-4b6f-81b3-c5bb35297e78.jpg?v=1764575666,https://shop.broadwaylive.in/products/benares-tissue-striped-shirt_carmine
benares-tissue-striped-shirt_carmine,30710442,BENARES TISSUE STRIPED SHIRT_Carmine,Dash and Dot,"Shirt, Striped, Relaxed Fit, Carmine, Metallic",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Red, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_fa2b1c86-4963-4943-a80d-d6fb4a3bad10.jpg?v=1764575666,https://shop.broadwaylive.in/products/benares-tissue-striped-shirt_carmine
mughal-print-3-piece-set,30728106,MUGHAL PRINT 3 PIECE SET,Dash and Dot,"Mughal Print, Floral, Longline Jacket, Relaxed Fit, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_10_6_29f2a487-f9eb-412b-b9c9-2513e8ebcebd.jpg?v=1764584447,https://shop.broadwaylive.in/products/mughal-print-3-piece-set
benares-tissue-striped-shirt_carmine,30743210,BENARES TISSUE STRIPED SHIRT_Carmine,Dash and Dot,"Shirt, Striped, Relaxed Fit, Carmine, Metallic",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Red, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_a08be893-eecc-40df-ad5e-0c6b9986c57f.jpg?v=1764575666,https://shop.broadwaylive.in/products/benares-tissue-striped-shirt_carmine
benares-tissue-striped-shirt_carmine,30775978,BENARES TISSUE STRIPED SHIRT_Carmine,Dash and Dot,"Shirt, Striped, Relaxed Fit, Carmine, Metallic",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Red, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_bce540db-b713-4215-ac44-d3bab986d8b2.jpg?v=1764575666,https://shop.broadwaylive.in/products/benares-tissue-striped-shirt_carmine
benares-tissue-striped-shirt_carmine,30808746,BENARES TISSUE STRIPED SHIRT_Carmine,Dash and Dot,"Shirt, Striped, Relaxed Fit, Carmine, Metallic",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Red, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_aa4f4295-1e77-4db4-9f74-fec28c2692c9.jpg?v=1764575666,https://shop.broadwaylive.in/products/benares-tissue-striped-shirt_carmine
benares-tissue-striped-shirt_carmine,30841514,BENARES TISSUE STRIPED SHIRT_Carmine,Dash and Dot,"Shirt, Striped, Relaxed Fit, Carmine, Metallic",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Red, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_f10e848e-25e8-4ea9-b585-2f7cdff9362e.jpg?v=1764575666,https://shop.broadwaylive.in/products/benares-tissue-striped-shirt_carmine
benares-tissue-striped-shirt_carmine,30874282,BENARES TISSUE STRIPED SHIRT_Carmine,Dash and Dot,"Shirt, Striped, Relaxed Fit, Carmine, Metallic",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Red, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_e8d457c8-e0d4-4603-a38b-db24b2fe67d4.jpg?v=1764575666,https://shop.broadwaylive.in/products/benares-tissue-striped-shirt_carmine
embroidered-crop-top,31048874,EMBROIDERED CROP TOP,Dash and Dot,"Crop Top, Embroidered, Floral, Sleeveless, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_1_8c13903b-e191-4e59-9c65-b638af8b16c2.jpg?v=1764654263,https://shop.broadwaylive.in/products/embroidered-crop-top
embroidered-crop-top,31081642,EMBROIDERED CROP TOP,Dash and Dot,"Crop Top, Embroidered, Floral, Sleeveless, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Black, Pattern: Floral, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_2_f0dd702e-e34a-4d79-96a5-c10b4b5350ee.jpg?v=1764654263,https://shop.broadwaylive.in/products/embroidered-crop-top
